INCIDENT NUMBER,SHOOTING TYPE,INCIDENT DATE,INCIDENT YEAR,INCIDENT LOCATION,CITY,STATE,ZIP,REPORTING DISTRICT,GEO LOCATION,HANDLING UNIT ID,HANDLING UNIT NAME,HIT SHOOTING,NON HIT SHOOTING,ANIMAL SHOOTING,OTHER SHOOTING,UNINTENTIONAL DISCHARGE,WARNING SHOT,APPROX_LATITUDE,APPROX_LONGITUDE
1000098,3,08/31/2012 12:20:00 PM,2012,21800 S. WATER STREET,CARSON,CA,90745,1620,"21800 S. WATER STREET
CARSON, CA 90745
(33.83021, -118.241525)",CSN,CARSON STATION,,,1,,,,33.83021,-118.241525
1000409,2,07/22/2012 09:54:00 PM,2012,BARING CROSS STREET AND CENTURY BLVD,LOS ANGELES,CA,90047,0370,"BARING CROSS STREET AND CENTURY BLVD
LOS ANGELES, CA 90047
(33.94550098277081505594, -118.2893480040335591002)",SLA,SOUTH LOS ANGELES STATION,,1,,,,,33.945500982770815,-118.289348004033559
1000396,1,03/08/2012 03:30:00 PM,2012,215TH STREET AND ELAINE AVENUE,HAWAIIAN GARDENS,CA,90716,3674,"215TH STREET AND ELAINE AVENUE
HAWAIIAN GARDENS, CA 90716
(33.83404302223222658427, -118.07651800736792045932)",LKD,LAKEWOOD STN,1,,,,,,33.834043022232227,-118.07651800736792
1000916,5,11/09/2016 09:45:00 PM,2016,29300 THE OLD ROAD,CASTAIC,CA,91384,2008,"29300 THE OLD ROAD
CASTAIC, CA 91384
(34.456152, -118.617514)",RTB,TRAINING BUREAU,,,,,1,,34.456152,-118.617514
1001168,1,07/04/2017 01:50:00 PM,2017,1600 EAST AVENUE Q-10,PALMDALE,CA,93550,2610,"1600 EAST AVENUE Q-10
PALMDALE, CA 93550
(34.577415, -118.098388)",PLM,PALMDALE STN,1,,,,,,34.577415,-118.098388
1001164,3,06/30/2017 01:52:00 AM,2017,15900 FORMBY DRIVE,LA MIRADA,CA,90638,0468,"15900 FORMBY DRIVE
LA MIRADA, CA 90638
(33.898014, -117.993057)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,33.898014,-117.993057
1000040,3,10/05/2010 02:04:00 PM,2010,13100 CROSSROADS PARKWAY,CITY OF INDUSTRY,CA,91746,1410,"13100 CROSSROADS PARKWAY
CITY OF INDUSTRY, CA 91746
(34.027814, -118.016255)",IDT,INDUSTRY STN,,,1,,,,34.027814,-118.016255
1000321,2,10/22/2010 09:02:00 AM,2010,800 W. 136TH STREET,COMPTON,CA,90222,2812,"800 W. 136TH STREET
COMPTON, CA 90222
(33.907991, -118.239173)",COM,COMPTON STN,,1,,,,,33.907991,-118.239173
1000168,3,05/02/2015 07:35:00 PM,2015,37000 ERIK COURT,PALMDALE,CA,93550,2603,"37000 ERIK COURT
PALMDALE, CA 93550
(34.554984, -118.101607)",PLM,PALMDALE STN,,,1,,,,34.554984,-118.101607
1000051,3,11/02/2010 10:05:00 PM,2010,300 N. CULVER AVENUE,COMPTON,CA,90220,2814,"300 N. CULVER AVENUE
COMPTON, CA 90220
(33.897553, -118.225515)",COM,COMPTON STN,,,1,,,,33.897553,-118.225515
1000239,5,12/24/2013 04:00:00 PM,2013,100 E. REGENT STREET,INGLEWOOD,CA,90301,4471,"100 E. REGENT STREET
INGLEWOOD, CA 90301
(33.964431, -118.354101)",CSD,COURT SERVICES DIV HQ,,,,,1,,33.964431,-118.354101
1000305,1,06/15/2010 10:41:00 AM,2010,100 SANDALWOOD AVENUE,EAST VALINDA,CA,91744,1442,"100 SANDALWOOD AVENUE
EAST VALINDA, CA 91744
(34.017734, -117.916877)",IDT,INDUSTRY STN,1,,,,,,34.017734,-117.916877
1000483,1,04/07/2014 09:29:00 PM,2014,900 PALM AVENUE,WEST HOLLYWOOD,CA,90069,0977,"900 PALM AVENUE
WEST HOLLYWOOD, CA 90069
(34.087659, -118.382901)",WHD,WEST HOLLYWOOD STN,1,,,,,,34.087659,-118.382901
1000412,1,08/16/2012 12:18:00 PM,2012,1300 PALMER STREET,COMPTON,CA,90221,2824,"1300 PALMER STREET
COMPTON, CA 90221
(33.898364, -118.209512)",COM,COMPTON STN,1,,,,,,33.898364,-118.209512
1000455,1,02/01/2013 08:00:00 AM,2013,300 N LEMON AVENUE,WALNUT,CA,91789,2914,"300 N LEMON AVENUE
WALNUT, CA 91789
(34.018718, -117.865087)",WAL,WALNUT/SAN DIMAS STN,1,,,,,,34.018718,-117.865087
1000100,3,09/18/2012 10:20:00 AM,2012,600 S. INDIANA STREET,LOS ANGELES,CA,90058,3602,"600 S. INDIANA STREET
LOS ANGELES, CA 90058
(34.028281, -118.192332)",NARCO,NARCOTICS BUREAU,,,1,,,,34.028281,-118.192332
1000938,3,12/13/2016 06:20:00 PM,2016,5000 LIVE OAK CANYON ROAD,LAVERNE,CA,91750,0877,"5000 LIVE OAK CANYON ROAD
LAVERNE, CA 91750
(34.134932, -117.748117)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,34.134932,-117.748117
1000129,3,06/05/2013 05:45:00 AM,2013,1300 E. 91ST STREET,LOS ANGELES,CA,90002,2100,"1300 E. 91ST STREET
LOS ANGELES, CA 90002
(33.954309, -118.251601)",CEN,CENTURY STN,,,1,,,,33.954309,-118.251601
1000090,3,06/29/2012 11:30:00 PM,2012,21900 S. VERA STREET,CARSON,CA,90745,1620,"21900 S. VERA STREET
CARSON, CA 90745
(33.82919365887015756404, -118.24848308734504403362)",CSN,CARSON STATION,,,1,,,,33.829193658870158,-118.248483087345044
1000381,1,02/01/2012 09:02:00 PM,2012,44900 SPEARMAN AVENUE,LANCASTER,CA,93534,1132,"44900 SPEARMAN AVENUE
LANCASTER, CA 93534
(34.698743, -118.132932)",OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,34.698743,-118.132932
1000271,5,01/14/2015 05:30:00 AM,2015,1000 N. EASTERN AVENUE,LOS ANGELES,CA,90063,0273,"1000 N. EASTERN AVENUE
LOS ANGELES, CA 90063
(34.048099, -118.175782)",NCCF,NORTH COUNTY CORRECTIONAL FACILITY,,,,,1,,34.048099,-118.175782
1000272,5,01/27/2015 06:32:00 PM,2015,200 S. WALNUT AVENUE,SAN DIMAS,CA,91773,0813,"200 S. WALNUT AVENUE
SAN DIMAS, CA 91773
(34.105197, -117.802773)",CSD,COURT SERVICES DIV HQ,,,,,1,,34.105197,-117.802773
1000066,3,11/21/2011 04:26:00 PM,2011,200 W. 228TH STREET,CARSON,CA,90745,1623,"200 W. 228TH STREET
CARSON, CA 90745
(33.818901, -118.278926)",CSN,CARSON STN,,,1,,,,33.818901,-118.278926
1000112,3,12/09/2012 01:31:00 AM,2012,44300 DOWNSVIEW ROAD,LANCASTER,CA,93535,1137,"44300 DOWNSVIEW ROAD
LANCASTER, CA 93535
(34.687945, -118.103086)",LCS,LANCASTER STN,,,1,,,,34.687945,-118.103086
1000268,5,12/04/2014 08:20:00 AM,2014,15500 FAITH STREET,FONTANA,CA,92336,3801,"15500 FAITH STREET
FONTANA, CA 92336
(34.126078, -117.466017)",TRAP,TRAP,,,,,1,,34.126078,-117.466017
1000083,3,05/05/2012 03:52:00 AM,2012,1300 S. SUNOL DRIVE,EAST LOS ANGELES,CA,90022,0278,"1300 S. SUNOL DRIVE
EAST LOS ANGELES, CA 90022
(34.016555, -118.178948)",ELA,EAST LA STN,,,1,,,,34.016555,-118.178948
1000505,1,11/07/2014 03:48:00 AM,2014,44200 RANCHO VISTA BLVD,PALMDALE,CA,93551,2617,"44200 RANCHO VISTA BLVD
PALMDALE, CA 93551
(34.623568, -118.218742)",PLM,PALMDALE STN,1,,,,,,34.623568,-118.218742
1000081,3,02/10/2011 09:20:00 AM,2011,2300 W. ALONDRA BOULEVARD,COMPTON,CA,90220,2031,"2300 W. ALONDRA BOULEVARD
COMPTON, CA 90220
(33.887153, -118.252869)",COM,COMPTON STN,,,1,,,,33.887153,-118.252869
1000153,3,12/27/2014 04:20:00 PM,2014,20000 DEMERAL DRIVE,COVINA HILLS,CA,91724,2941,"20000 DEMERAL DRIVE
COVINA HILLS, CA 91724
(34.060176, -117.863656)",WAL,WALNUT/SAN DIMAS STN,,,1,,,,34.060176,-117.863656
1000810,1,07/28/2016 02:30:00 AM,2016,800 WEST STOCKWELL AVENUE,COMPTON,CA,90222,2812,"800 WEST STOCKWELL AVENUE
COMPTON, CA 90222
(33.90905, -118.23924)",COM,COMPTON STN,1,,,,,,33.90905,-118.23924
1000678,1,01/12/2016 05:45:00 PM,2016,1100 WEST AVENUE,LANCASTER,CA,93534,1121,"1100 WEST AVENUE
LANCASTER, CA 93534
(34.715187, -118.149901)",OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,34.715187,-118.149901
1000118,3,03/14/2013 08:15:00 PM,2013,35700 82ND STREET EAST,LITTLEROCK,CA,93543,1124,"35700 82ND STREET EAST
LITTLEROCK, CA 93543
(34.530485, -117.98369)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,34.530485,-117.98369
1000525,1,05/13/2015 05:41:00 PM,2015,100 NORTH LONG BEACH BOULEVARD,COMPTON,CA,90221,2824,"100 NORTH LONG BEACH BOULEVARD
COMPTON, CA 90221
(33.896088, -118.207962)",COM,COMPTON STN,1,,,,,,33.896088,-118.207962
1000004,3,06/02/2011 07:20:00 AM,2011,800 GAGE AVENUE,LOS ANGELES,CA,90063,0977,"800 GAGE AVENUE
LOS ANGELES, CA 90063
(34.04486, -118.184667)",WHD,WEST HOLLYWOOD STN,,,1,,,,34.04486,-118.184667
1000249,5,06/08/2014 01:33:00 PM,2014,ROSECRANS AVENUE AND VALLEY VIEW BOULEVARD,LA MIRADA,CA,90638,0469,"ROSECRANS AVENUE AND VALLEY VIEW BOULEVARD
LA MIRADA, CA 90638
(33.90252599528420960304, -118.02911500190379196884)",COM,COMPTON STN,,,,,1,,33.90252599528421,-118.029115001903792
1000380,2,02/03/2012 07:10:00 PM,2012,100 EAST CEDAR STREET,COMPTON,CA,90220,2822,"100 EAST CEDAR STREET
COMPTON, CA 90220
(33.901344, -118.224241)",COM,COMPTON STN,,1,,,,,33.901344,-118.224241
1000079,3,03/15/2012 08:00:00 AM,2012,3RD STREET AND MEDNICK AVENUE,EAST LOS ANGELES,CA,90022,0281,"3RD STREET AND MEDNICK AVENUE
EAST LOS ANGELES, CA 90022
(34.033265, -118.162266)",ELA,EAST LA STN,,,1,,,,34.033265,-118.162266
1000025,3,05/27/2010 08:15:00 PM,2010,1400 E. 120TH STREET,LOS ANGELES,CA,90059,5460,"1400 E. 120TH STREET
LOS ANGELES, CA 90059
(33.92356, -118.250759)",TTCF,TWIN TOWERS CORRECTIONAL FACILITY,,,1,,,,33.92356,-118.250759
1000942,1,12/15/2016 10:49:00 PM,2016,15600 WINDRUSH DRIVE,HACIENDA HEIGHTS,CA,91745,1475,"15600 WINDRUSH DRIVE
HACIENDA HEIGHTS, CA 91745
(33.978779, -117.97434)",IND,INDUSTRY STN,1,,,,,,33.978779,-117.97434
1000435,1,04/20/2013 08:30:00 PM,2013,9600 ATLANTIC AVENUE,SOUTH GATE,CA,90280,2199,"9600 ATLANTIC AVENUE
SOUTH GATE, CA 90280
(33.944978, -118.180758)",CEN,CENTURY STN,1,,,,,,33.944978,-118.180758
1000677,1,01/04/2016 09:00:00 PM,2016,15800 S. TARRANT AVENUE,COMPTON,CA,90220,2873,"15800 S. TARRANT AVENUE
COMPTON, CA 90220
(33.887127, -118.262318)",COM,COMPTON STN,1,,,,,,33.887127,-118.262318
1000134,3,08/09/2013 06:10:00 AM,2013,4500 W. AVENUE K-10,LANCASTER,CA,93536,1182,"4500 W. AVENUE K-10
LANCASTER, CA 93536
(34.674799, -118.210201)",LCS,LANCASTER STN,,,1,,,,34.674799,-118.210201
1000185,3,12/19/2014 10:30:00 PM,2014,3500 BURTON AVENUE,LYNWOOD,CA,90262,2899,"3500 BURTON AVENUE
LYNWOOD, CA 90262
(33.915884, -118.208752)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,33.915884,-118.208752
1000039,3,09/28/2010 02:20:00 PM,2010,16500 LOS ALIMOS STREET,GRANADA HILLS,CA,91344,3661,"16500 LOS ALIMOS STREET
GRANADA HILLS, CA 91344
(34.265607, -118.491031)",TSB,TRANSIT SERVICES BUREAU,,,1,,,,34.265607,-118.491031
1000377,2,01/25/2012 05:35:00 PM,2012,400 WEST SPRUCE STREET,COMPTON,CA,90220,2814,"400 WEST SPRUCE STREET
COMPTON, CA 90220
(33.902653, -118.230139)",COM,COMPTON STN,,1,,,,,33.902653,-118.230139
1000936,5,12/02/2016 11:50:00 AM,2016,4700 W. RAMONA BLVD,MONTEREY PARK,CA,91754,5021,"4700 W. RAMONA BLVD
MONTEREY PARK, CA 91754
(34.06084, -118.168693)",ISB,INMATE SERVICES BUREAU,,,,,1,,34.06084,-118.168693
1000332,2,12/01/2010 07:22:00 PM,2010,1700 WILMINGTON BLVD,WILMINGTON,CA,90744,1628,"1700 WILMINGTON BLVD
WILMINGTON, CA 90744
(33.796885, -118.275242)",OSS,OPERATION SAFE STREETS BUREAU,,1,,,,,33.796885,-118.275242
1000362,1,10/05/2011 10:50:00 PM,2011,12900 GLENDA STREET,CERRITOS,CA,90703,2316,"12900 GLENDA STREET
CERRITOS, CA 90703
(33.872686, -118.057597)",CSN,CARSON STN,1,,,,,,33.872686,-118.057597
1000426,1,11/10/2012 10:18:00 PM,2012,1900 EAST 122ND STREET,LOS ANGELES,CA,90222,2137,"1900 EAST 122ND STREET
LOS ANGELES, CA 90222
(33.921702, -118.23899)",CEN,CENTURY STN,1,,,,,,33.921702,-118.23899
1000390,3,08/25/2015 05:41:00 AM,2015,MANVILLE STREET AND WILLOWBROOK AVENUE,COMPTON,CA,90220,2837,"MANVILLE STREET AND WILLOWBROOK AVENUE
COMPTON, CA 90220
(33.87045500144405577895, -118.21999300989101519587)",CPT,COMPTON STATION,,,1,,,,33.870455001444056,-118.219993009891015
1000022,3,05/17/2010 10:05:00 PM,2010,9300 KALMIA STREET,LOS ANGELES,CA,90002,2177,"9300 KALMIA STREET
LOS ANGELES, CA 90002
(33.952258, -118.231723)",CEN,CENTURY STN,,,1,,,,33.952258,-118.231723
1001169,5,07/12/2017 07:20:00 AM,2017,21600 EAST VALLEY BLVD,WALNUT,CA,91789,2916,"21600 EAST VALLEY BLVD
WALNUT, CA 91789
(34.028348, -117.833925)",WAL,WALNUT/SAN DIMAS STN,,,,,1,,34.028348,-117.833925
1000229,5,06/11/2013 03:05:00 AM,2013,16600 KNOTT AVENUE,LA MIRADA,CA,90638,0466,"16600 KNOTT AVENUE
LA MIRADA, CA 90638
(33.880088, -118.011446)",NWK,NORWALK REGIONAL STN,,,,,1,,33.880088,-118.011446
1000253,5,08/27/2014 09:55:00 AM,2014,11900 SANTA FE AVENUE,LYNWOOD,CA,90262,2405,"11900 SANTA FE AVENUE
LYNWOOD, CA 90262
(33.920473, -118.218112)",COP,COPS BUREAU,,,,,1,,33.920473,-118.218112
1000242,5,03/11/2014 12:50:00 PM,2014,4100 WORKMAN MILL ROAD,WHITTIER,CA,90601,3615,"4100 WORKMAN MILL ROAD
WHITTIER, CA 90601
(34.015351, -118.043736)",NARCO,NARCOTICS BUREAU,,,,,1,,34.015351,-118.043736
1000005,3,04/24/2010 04:05:00 PM,2010,14700 MYSTIC STREET,WHITTIER,CA,90604,0493,"14700 MYSTIC STREET
WHITTIER, CA 90604
(33.931615, -118.01951)",NWK,NORWALK REGIONAL STN,,,1,,,,33.931615,-118.01951
1001301,5,09/26/2017 12:45:00 PM,2017,29300 THE OLD ROAD,CASTAIC,CA,91384,5640,"29300 THE OLD ROAD
CASTAIC, CA 91384
(34.449627, -118.613853)",NCF,NORTH CO. CORRECTL FAC,,,,,1,,34.449627,-118.613853
1000456,1,09/10/2013 01:30:00 AM,2013,4000 ALMANZA LANE AND MILLER AVENUE,EAST LOS ANGELES,CA,90063,0272,"4000 ALMANZA LANE AND MILLER AVENUE
EAST LOS ANGELES, CA 90063
(34.05272684942028420774, -118.17838558142339697124)",ELA,EAST LA STN,1,,,,,,34.052726849420284,-118.178385581423397
1000144,3,04/03/2014 02:31:00 PM,2014,45000 15TH STREET WEST,LANCASTER,CA,93534,1125,"45000 15TH STREET WEST
LANCASTER, CA 93534
(34.701165, -118.15703)",LCS,LANCASTER STN,,,1,,,,34.701165,-118.15703
1000548,3,09/23/2015 06:00:00 AM,2015,5000 E. 4TH STREET,LOS ANGELES,CA,90022,3602,"5000 E. 4TH STREET
LOS ANGELES, CA 90022
(34.030234, -118.158404)",NAR,NARCOTICS BUREAU,,,1,,,,34.030234,-118.158404
1000190,5,04/01/2010 05:20:00 PM,2010,15000 RINALDI STREET,MISSION HILLS,CA,91346,5699,"15000 RINALDI STREET
MISSION HILLS, CA 91346
(34.279014, -118.45996)",NCCF,NORTH COUNTY CORRECTIONAL FACILITY,,,,,1,,34.279014,-118.45996
1000301,2,06/05/2010 02:41:00 AM,2010,4200 E. UNION PACIFIC AVE.,EAST LOS ANGELES,CA,90023,0278,"4200 E. UNION PACIFIC AVE.
EAST LOS ANGELES, CA 90023
(34.016546, -118.183704)",ELA,EAST LA STN,,1,,,,,34.016546,-118.183704
1000417,1,09/08/2012 07:17:00 PM,2012,2200 LONG BEACH BOULEVARD,COMPTON,CA,90221,2824,"2200 LONG BEACH BOULEVARD
COMPTON, CA 90221
(33.911105, -118.208963)",COM,COMPTON STN,1,,,,,,33.911105,-118.208963
1000165,4,03/19/2015 03:39:00 PM,2015,9800 GARVEY AVENUE,EL MONTE,CA,91733,0560,"9800 GARVEY AVENUE
EL MONTE, CA 91733
(34.062718, -118.055702)",TEM,TEMPLE CITY STN,,,,1,,,34.062718,-118.055702
1000180,3,08/18/2010 10:30:00 AM,2010,17700 VALEPORT AVENUE,LAKE LOS ANGELES,CA,93535,1197,"17700 VALEPORT AVENUE
LAKE LOS ANGELES, CA 93535
(34.624833, -117.814855)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,34.624833,-117.814855
1000016,3,01/14/2010 11:40:00 AM,2010,9200 CALIFORNIA AVENUE,SOUTH GATE,CA,90280,2199,"9200 CALIFORNIA AVENUE
SOUTH GATE, CA 90280
(33.950842, -118.20658)",CEN,CENTURY STN,,,1,,,,33.950842,-118.20658
1000256,5,09/07/2014 06:35:00 AM,2014,29300 THE OLD ROAD,CASTAIC,CA,91384,5610,"29300 THE OLD ROAD
CASTAIC, CA 91384
(34.445145, -118.610178)",PDC-SOUTH,PITCHESS DENTENTION CENTER SOUTH,,,,,1,,34.445145,-118.610178
1000076,3,02/13/2012 07:40:00 AM,2012,8600 JOHN AVENUE,LOS ANGELES,CA,90002,2176,"8600 JOHN AVENUE
LOS ANGELES, CA 90002
(33.959709, -118.248904)",CEN,CENTURY STN,,,1,,,,33.959709,-118.248904
1000120,3,06/03/2011 08:27:00 AM,2011,300 E. AVENUE P-3,PALMDALE,CA,93550,2619,"300 E. AVENUE P-3
PALMDALE, CA 93550
(34.60172009144330248129, -118.12532553680958018947)",PLM,PALMDALE STN,,,1,,,,34.601720091443302,-118.12532553680958
1000226,5,04/12/2013 09:30:00 PM,2013,18100 S. BLOOMFIELD AVENUE,CERRITOS,CA,90703,2316,"18100 S. BLOOMFIELD AVENUE
CERRITOS, CA 90703
(33.865364, -118.063662)",CER,CERRITOS STN,,,,,1,,33.865364,-118.063662
1000215,5,09/28/2012 04:40:00 PM,2012,200 S. WALNUT AVENUE,SAN DIMAS,CA,91773,0815,"200 S. WALNUT AVENUE
SAN DIMAS, CA 91773
(34.105197, -117.802773)",SDM,SAN DIMAS STN,,,,,1,,34.105197,-117.802773
1000158,3,02/02/2015 08:31:00 PM,2015,10200 E. AVENUE S-8,LITTLEROCK,CA,93543,2619,"10200 E. AVENUE S-8
LITTLEROCK, CA 93543
(34.551993, -117.946578)",PLM,PALMDALE STN,,,1,,,,34.551993,-117.946578
1000050,3,10/30/2010 10:22:00 PM,2010,1900 E. 71ST STREET,LOS ANGELES,CA,90001,2171,"1900 E. 71ST STREET
LOS ANGELES, CA 90001
(33.975504, -118.238793)",CEN,CENTURY STN,,,1,,,,33.975504,-118.238793
1000347,1,03/26/2011 01:55:00 AM,2011,200 SOUTH ROSEMEAD BOULEVARD,PASADENA,CA,91107,0590,"200 SOUTH ROSEMEAD BOULEVARD
PASADENA, CA 91107
(34.142774, -118.073242)",TEM,TEMPLE CITY STN,1,,,,,,34.142774,-118.073242
1000578,5,10/18/2015 01:00:00 AM,2015,6 MILES WEST OF HIGHWAY 14,DOVE SPRINGS,CA,93283,3199,"6 MILES WEST OF HIGHWAY 14
DOVE SPRINGS, CA 93283
(34.452905, -118.100085)",PLM,PALMDALE STN,,,,,1,,34.452905,-118.100085
1000385,1,02/21/2012 12:25:00 AM,2012,16600 PARAMOUNT BLVD,PARAMOUNT,CA,90723,1367,"16600 PARAMOUNT BLVD
PARAMOUNT, CA 90723
(33.883274, -118.159964)",LKD,LAKEWOOD STN,1,,,,,,33.883274,-118.159964
1000173,3,06/13/2011 05:50:00 PM,2011,15700 LEAHY AVENUE,BELLFLOWER,CA,90706,1332,"15700 LEAHY AVENUE
BELLFLOWER, CA 90706
(33.890347, -118.124199)",LKD,LAKEWOOD STN,,,1,,,,33.890347,-118.124199
1000282,5,07/02/2015 04:00:00 PM,2015,21600 E. VALLEY BOULEVARD,WALNUT,CA,91789,2901,"21600 E. VALLEY BOULEVARD
WALNUT, CA 91789
(34.0268047357154195432, -117.83564121409694154596)",NARCO,NARCOTICS BUREAU,,,,,1,,34.02680473571542,-117.835641214096942
1000077,3,02/16/2012 03:05:00 PM,2012,14200 BROADWAY,WHITTIER,CA,90604,0492,"14200 BROADWAY
WHITTIER, CA 90604
(33.94059, -118.028424)",NWK,NORWALK REGIONAL STN,,,1,,,,33.94059,-118.028424
1000717,1,03/30/2016 03:25:00 PM,2016,6400 NORTHSIDE DRIVE,EAST LOS ANGLES,CA,90022,0287,"6400 NORTHSIDE DRIVE
EAST LOS ANGLES, CA 90022
(34.01236766947182964733, -118.12693437315657699982)",SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,34.01236766947183,-118.126934373156577
1000384,1,02/22/2012 09:38:00 PM,2012,6500 ROSEMEAD BLVD,PICO RIVERA,CA,90660,1515,"6500 ROSEMEAD BLVD
PICO RIVERA, CA 90660
(33.986923, -118.094032)",PRV,PICO RIVERA STN,1,,,,,,33.986923,-118.094032
1000203,5,07/07/2011 08:00:00 AM,2011,7800 TELEGRAPH ROAD,DOWNEY,CA,90240,6837,"7800 TELEGRAPH ROAD
DOWNEY, CA 90240
(33.97237, -118.120681)",TSB,TRANSIT SERVICES BUREAU,,,,,1,,33.97237,-118.120681
1000094,3,07/26/2012 10:08:00 AM,2012,4900 W. 142ND STREET,HAWTHORNE,CA,90250,2199,"4900 W. 142ND STREET
HAWTHORNE, CA 90250
(33.902814, -118.364146)",CEN,CENTURY STN,,,1,,,,33.902814,-118.364146
1000518,1,03/13/2015 05:25:00 PM,2015,900 WEST 43RD STREET,LOS ANGELES,CA,90037,0371,"900 WEST 43RD STREET
LOS ANGELES, CA 90037
(34.00549, -118.289087)",SLA,SOUTH LOS ANGELES STATION,1,,,,,,34.00549,-118.289087
1000470,2,11/01/2013 08:09:00 AM,2013,8800 E SLAUSON AVENUE,PICO RIVERA,CA,90660,1516,"8800 E SLAUSON AVENUE
PICO RIVERA, CA 90660
(33.971916, -118.107992)",PRV,PICO RIVERA STN,,1,,,,,33.971916,-118.107992
1000498,1,09/17/2014 10:49:00 PM,2014,COMPTON BOULEVARD AND PAULSON AVENUE,COMPTON,CA,90220,2814,"COMPTON BOULEVARD AND PAULSON AVENUE
COMPTON, CA 90220
(33.89590898200339473538, -118.23563101878301881298)",OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,33.895908982003395,-118.235631018783019
1000833,1,08/17/2016 02:49:00 PM,2016,13600 ROSCOE BOULEVARD,PANORAMA CITY,CA,91402,6884,"13600 ROSCOE BOULEVARD
PANORAMA CITY, CA 91402
(34.221645, -118.428888)",TBN,TRANSIT BUREAU NORTH,1,,,,,,34.221645,-118.428888
1000133,3,07/28/2013 12:15:00 PM,2013,2100 E. SAN VINCENTE STREET,COMPTON,CA,90221,2826,"2100 E. SAN VINCENTE STREET
COMPTON, CA 90221
(33.899398, -118.200512)",COM,COMPTON STN,,,1,,,,33.899398,-118.200512
1000650,2,09/24/2015 02:45:00 PM,2015,10100 FOSTER ROAD,BELLFLOWER,CA,90706,1331,"10100 FOSTER ROAD
BELLFLOWER, CA 90706
(33.909787, -118.115353)",OSS,OPERATION SAFE STREETS BUREAU,,1,,,,,33.909787,-118.115353
1000935,5,12/01/2016 03:11:00 PM,2016,6500 SAN LUIS STREET,PARAMOUNT,CA,90723,1363,"6500 SAN LUIS STREET
PARAMOUNT, CA 90723
(33.897101, -118.18377)",LKD,LAKEWOOD STN,,,,,1,,33.897101,-118.18377
1000512,1,01/24/2015 08:54:00 PM,2015,3900 DENNISON STREET,LOS ANGELES,CA,90022,0278,"3900 DENNISON STREET
LOS ANGELES, CA 90022
(34.02061094023686153021, -118.19119472488842805974)",OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,34.020610940236862,-118.191194724888428
1000207,5,02/06/2012 09:10:00 PM,2012,500 W. LANCASTER BOULEVARD,LANCASTER,CA,93534,1124,"500 W. LANCASTER BOULEVARD
LANCASTER, CA 93534
(34.698335, -118.136932)",LCS,LANCASTER STN,,,,,1,,34.698335,-118.136932
1000374,1,01/05/2012 02:47:00 PM,2012,8100 CENTURY BLVD,PARAMOUNT,CA,90723,1365,"8100 CENTURY BLVD
PARAMOUNT, CA 90723
(33.909396, -118.158242)",LKD,LAKEWOOD STN,1,,,,,,33.909396,-118.158242
1000689,1,03/05/2016 11:01:00 PM,2016,800 120TH STREET,LOS ANGELES,CA,90044,0378,"800 120TH STREET
LOS ANGELES, CA 90044
(33.923549, -118.290076)",SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.923549,-118.290076
1000317,1,10/09/2010 06:47:00 PM,2010,1300 FRASER AVE,LOS ANGELES,CA,90022,0284,"1300 FRASER AVE
LOS ANGELES, CA 90022
(34.014957, -118.16362)",ELA,EAST LA STN,1,,,,,,34.014957,-118.16362
1000192,5,05/30/2010 02:55:00 PM,2010,3900 ROGERS STREET,LOS ANGELES,CA,90063,0272,"3900 ROGERS STREET
LOS ANGELES, CA 90063
(34.055829, -118.180454)",ELA,EAST LA STN,,,,,1,,34.055829,-118.180454
1000078,3,02/28/2012 07:10:00 AM,2012,300 N. EASTMAN AVENUE,LOS ANGELES,CA,90063,0276,"300 N. EASTMAN AVENUE
LOS ANGELES, CA 90063
(34.039383, -118.185829)",ELA,EAST LA STN,,,1,,,,34.039383,-118.185829
1000398,2,04/17/2012 04:10:00 PM,2012,CEDAR STREET WEST OF BELLFLOWER BLVD,BELLFLOWER,CA,90706,1334,"CEDAR STREET WEST OF BELLFLOWER BLVD
BELLFLOWER, CA 90706
(33.871191, -118.125184)",LKD,LAKEWOOD STN,,1,,,,,33.871191,-118.125184
1001261,2,09/08/2017 03:14:00 AM,2017,17300 EAST TEMPLE AVENUE,VALINDA,CA,91744,1442,"17300 EAST TEMPLE AVENUE
VALINDA, CA 91744
(34.024665, -117.916939)",IND,INDUSTRY STN,,1,,,,,34.024665,-117.916939
1000199,5,02/24/2011 12:05:00 AM,2011,500 W. LANCASTER BOULEVARD,LANCASTER,CA,93534,1101,"500 W. LANCASTER BOULEVARD
LANCASTER, CA 93534
(34.698335, -118.136932)",LCS,LANCASTER STN,,,,,1,,34.698335,-118.136932
