,Unnamed: 0,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,city,zipcode,category1,category2,category3
29,29,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 33.8269853, 'longitude': -117.9762487}",(714) 236-5766,11568.28068327551,cross-roast-bbq-anaheim-10,https://s3-media1.fl.yelpcdn.com/bphoto/8sFVOTo9126LVzEr_wT--Q/o.jpg,False,"{'address1': '401 S Magnolia Ave', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92804', 'country': 'US', 'state': 'CA', 'display_address': ['401 S Magnolia Ave', 'Anaheim, CA 92804']}",Cross Roast BBQ,17142365766.0,$,4.5,399,['pickup'],https://www.yelp.com/biz/cross-roast-bbq-anaheim-10?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92804,Barbeque,Asian Fusion,Ramen
30,30,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 33.868209630866, 'longitude': -117.846885835352}",(714) 310-6126,1504.0296948636499,yalla-hummus-anaheim,https://s3-media2.fl.yelpcdn.com/bphoto/GwKVAY64fS9EAoUQL-az6Q/o.jpg,False,"{'address1': '3458 E Orangethorpe Ave', 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['3458 E Orangethorpe Ave', 'Anaheim, CA 92806']}",Yalla Hummus,17143106126.0,$,5.0,31,[],https://www.yelp.com/biz/yalla-hummus-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92806,Farmers Market,Specialty Food,Mediterranean
31,31,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}]","{'latitude': 33.8743439, 'longitude': -117.9030433}",(714) 449-0100,3732.83318882916,pita-hot-fullerton,https://s3-media2.fl.yelpcdn.com/bphoto/dAD0yHlUV9JaSwm1rGVxog/o.jpg,False,"{'address1': '1343 E Chapman Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92831', 'country': 'US', 'state': 'CA', 'display_address': ['1343 E Chapman Ave', 'Fullerton, CA 92831']}",Pita Hot,17144490100.0,$,4.0,1332,[],https://www.yelp.com/biz/pita-hot-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92831,Middle Eastern,Falafel,
32,32,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 33.889985, 'longitude': -117.84723}",(714) 961-9396,2544.7117004606216,kellys-korner-tavern-placentia,https://s3-media4.fl.yelpcdn.com/bphoto/OE5EG137OB2HqC-27TGpoA/o.jpg,False,"{'address1': '907 E Yorba Linda Blvd', 'address2': '', 'address3': '', 'city': 'Placentia', 'zip_code': '92870', 'country': 'US', 'state': 'CA', 'display_address': ['907 E Yorba Linda Blvd', 'Placentia, CA 92870']}",Kelly's Korner Tavern,17149619396.0,$$,4.5,230,"['delivery', 'pickup']",https://www.yelp.com/biz/kellys-korner-tavern-placentia?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Placentia,92870,Burgers,Pubs,
33,33,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'poke', 'title': 'Poke'}]","{'latitude': 33.7827086, 'longitude': -117.8674349}",(657) 284-2001,9822.190445635313,musubi-monster-orange-6,https://s3-media4.fl.yelpcdn.com/bphoto/8Gl7Vhd8rs-Z4jb-e5JdzA/o.jpg,False,"{'address1': '374 S Main St', 'address2': None, 'address3': '', 'city': 'Orange', 'zip_code': '92868', 'country': 'US', 'state': 'CA', 'display_address': ['374 S Main St', 'Orange, CA 92868']}",Musubi Monster,16572842001.0,$,4.0,398,['pickup'],https://www.yelp.com/biz/musubi-monster-orange-6?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Orange,92868,Hawaiian,Asian Fusion,Poke
34,34,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'poke', 'title': 'Poke'}]","{'latitude': 33.8331006062957, 'longitude': -117.918787077069}",(657) 208-3488,6677.094202860518,pokinometry-anaheim-4,https://s3-media1.fl.yelpcdn.com/bphoto/7IPPzhvMTffeEjojalDTFA/o.jpg,False,"{'address1': '184 S Harbor Blvd', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92805', 'country': 'US', 'state': 'CA', 'display_address': ['184 S Harbor Blvd', 'Anaheim, CA 92805']}",PokiNometry,16572083488.0,$,4.0,2727,[],https://www.yelp.com/biz/pokinometry-anaheim-4?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92805,Japanese,Seafood,Poke
35,35,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 33.8722031, 'longitude': -117.8699934}",(714) 577-9900,688.4741263456799,cocina-azteca-placentia-2,https://s3-media2.fl.yelpcdn.com/bphoto/uyaFs_soHOmMho1k7uP26w/o.jpg,False,"{'address1': '111 E Chapman Ave', 'address2': None, 'address3': '', 'city': 'Placentia', 'zip_code': '92870', 'country': 'US', 'state': 'CA', 'display_address': ['111 E Chapman Ave', 'Placentia, CA 92870']}",Cocina Azteca,17145779900.0,$,4.5,37,[],https://www.yelp.com/biz/cocina-azteca-placentia-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Placentia,92870,Mexican,,
36,36,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 33.8315459970277, 'longitude': -117.911865971982}",(714) 408-7378,6314.618580234454,kettlebar-steam-cooking-anaheim,https://s3-media4.fl.yelpcdn.com/bphoto/KrRZYvbzAOHaB6ldNoKEjg/o.jpg,False,"{'address1': '440 S Anaheim Blvd', 'address2': 'Ste 106', 'address3': '', 'city': 'Anaheim', 'zip_code': '92805', 'country': 'US', 'state': 'CA', 'display_address': ['440 S Anaheim Blvd', 'Ste 106', 'Anaheim, CA 92805']}",Kettlebar Steam Cooking,17144087378.0,$$,4.0,852,[],https://www.yelp.com/biz/kettlebar-steam-cooking-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92805,Seafood,Cajun/Creole,Cocktail Bars
37,37,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 33.9096581642702, 'longitude': -117.85203084882}",(714) 924-7100,4378.519702632733,mendocino-farms-brea,https://s3-media3.fl.yelpcdn.com/bphoto/fJgXQx6wiEj821fuEk5Dcg/o.jpg,False,"{'address1': '3317 E Imperial Hwy', 'address2': '', 'address3': '', 'city': 'Brea', 'zip_code': '92823', 'country': 'US', 'state': 'CA', 'display_address': ['3317 E Imperial Hwy', 'Brea, CA 92823']}",Mendocino Farms,17149247100.0,$$,4.5,419,[],https://www.yelp.com/biz/mendocino-farms-brea?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Brea,92823,Sandwiches,Salad,
38,38,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 33.877116, 'longitude': -117.8431699}",(714) 572-3907,2048.761343414818,pho-noodle-house-placentia-2,https://s3-media3.fl.yelpcdn.com/bphoto/Ghgva5NrTat8a7TGxN7nFQ/o.jpg,False,"{'address1': '646 N Rose Dr', 'address2': None, 'address3': '', 'city': 'Placentia', 'zip_code': '92870', 'country': 'US', 'state': 'CA', 'display_address': ['646 N Rose Dr', 'Placentia, CA 92870']}",Pho Noodle House,17145723907.0,$,4.0,337,"['delivery', 'pickup']",https://www.yelp.com/biz/pho-noodle-house-placentia-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Placentia,92870,Thai,Vietnamese,Bubble Tea
39,39,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 33.877826, 'longitude': -117.881866}",(714) 869-3180,1912.486392639624,the-pizza-press-fullerton,https://s3-media4.fl.yelpcdn.com/bphoto/1zHQ615BsBwj6zZ2mRXcNg/o.jpg,False,"{'address1': '2720 Nutwood Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92831', 'country': 'US', 'state': 'CA', 'display_address': ['2720 Nutwood Ave', 'Fullerton, CA 92831']}",The Pizza Press,17148693180.0,$,4.5,300,[],https://www.yelp.com/biz/the-pizza-press-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92831,Pizza,Salad,
40,40,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 33.8715892432328, 'longitude': -117.924152988629}",(714) 441-2003,5664.618062223914,burger-parlor-fullerton,https://s3-media3.fl.yelpcdn.com/bphoto/kp6XCnPYdwVmjgNHhdJjOg/o.jpg,False,"{'address1': '204 N Harbor Blvd', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['204 N Harbor Blvd', 'Fullerton, CA 92832']}",Burger Parlor,17144412003.0,$$,4.0,1231,['pickup'],https://www.yelp.com/biz/burger-parlor-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92832,Burgers,,
41,41,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 33.8742549, 'longitude': -117.9034988}",(714) 746-4333,3804.110088486507,curry-hut-indian-food-fullerton,https://s3-media1.fl.yelpcdn.com/bphoto/ynj5HBZ4MvYeNzeYBrQcJg/o.jpg,False,"{'address1': '1317 E Chapman Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92831', 'country': 'US', 'state': 'CA', 'display_address': ['1317 E Chapman Ave', 'Fullerton, CA 92831']}",Curry Hut Indian Food,17147464333.0,$,4.5,532,['pickup'],https://www.yelp.com/biz/curry-hut-indian-food-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92831,Indian,,
42,42,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 33.909064, 'longitude': -117.850051}",(714) 462-9885,4382.354070733346,urban-plates-brea,https://s3-media4.fl.yelpcdn.com/bphoto/eka81AOqjXbzjLt-xMNuhw/o.jpg,False,"{'address1': '3413 E. Imperial Hwy', 'address2': None, 'address3': '', 'city': 'Brea', 'zip_code': '92823', 'country': 'US', 'state': 'CA', 'display_address': ['3413 E. Imperial Hwy', 'Brea, CA 92823']}",Urban Plates,17144629885.0,$$,4.0,529,[],https://www.yelp.com/biz/urban-plates-brea?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Brea,92823,American (New),Salad,Sandwiches
43,43,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 33.8809658, 'longitude': -117.9246561}",(714) 447-9643,5862.945748862432,pho-lantern-cafe-fullerton-2,https://s3-media3.fl.yelpcdn.com/bphoto/LYAAQPb8M5iT7bCxkT2OaQ/o.jpg,False,"{'address1': '1113 N Harbor Blvd', 'address2': '', 'address3': None, 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['1113 N Harbor Blvd', 'Fullerton, CA 92832']}",Pho Lantern Cafe,17144479643.0,$,4.0,90,[],https://www.yelp.com/biz/pho-lantern-cafe-fullerton-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92832,Vietnamese,,
44,44,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 33.8739751, 'longitude': -117.9045899}",(714) 879-5588,3895.050667734752,roll-and-grill-fullerton-4,https://s3-media2.fl.yelpcdn.com/bphoto/t-sbHpB8ZmPTSOD9fixQyQ/o.jpg,False,"{'address1': '1308 E Chapman Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92831', 'country': 'US', 'state': 'CA', 'display_address': ['1308 E Chapman Ave', 'Fullerton, CA 92831']}",Roll & Grill,17148795588.0,$,4.5,264,['pickup'],https://www.yelp.com/biz/roll-and-grill-fullerton-4?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92831,Japanese,Sushi Bars,Asian Fusion
45,45,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]","{'latitude': 33.8259497, 'longitude': -117.8359467}",(714) 283-1628,5602.805010194815,tikiyaki-orange,https://s3-media3.fl.yelpcdn.com/bphoto/_01O9Kfs5haVtLTP0NfwWg/o.jpg,False,"{'address1': '2271 Tustin St', 'address2': '', 'address3': '', 'city': 'Orange', 'zip_code': '92865', 'country': 'US', 'state': 'CA', 'display_address': ['2271 Tustin St', 'Orange, CA 92865']}",Tikiyaki,17142831628.0,$,4.5,522,[],https://www.yelp.com/biz/tikiyaki-orange?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Orange,92865,Fast Food,Asian Fusion,Hawaiian
46,46,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 33.8874966810886, 'longitude': -117.814361817668}",(714) 993-4267,4829.005466796148,stefanos-golden-baked-hams-yorba-linda-2,https://s3-media2.fl.yelpcdn.com/bphoto/Fju3uuTqXTPGHQy7hA-7IA/o.jpg,False,"{'address1': '18220 Yorba Linda Blvd', 'address2': 'Ste 307', 'address3': '', 'city': 'Yorba Linda', 'zip_code': '92886', 'country': 'US', 'state': 'CA', 'display_address': ['18220 Yorba Linda Blvd', 'Ste 307', 'Yorba Linda, CA 92886']}",Stefano's Golden Baked Hams,17149934267.0,$$,4.5,751,[],https://www.yelp.com/biz/stefanos-golden-baked-hams-yorba-linda-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Yorba Linda,92886,Italian,Sandwiches,
47,47,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 33.8696333, 'longitude': -117.9241751}",(714) 879-2073,5652.1379768538845,crawfish-cave-fullerton,https://s3-media3.fl.yelpcdn.com/bphoto/_4q4B60uLOPCNm3kkp31ng/o.jpg,False,"{'address1': '150 S Harbor Blvd', 'address2': '', 'address3': None, 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['150 S Harbor Blvd', 'Fullerton, CA 92832']}",Crawfish Cave,17148792073.0,$$,4.0,369,"['pickup', 'delivery']",https://www.yelp.com/biz/crawfish-cave-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92832,Cajun/Creole,Seafood,
48,48,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 33.8859580400352, 'longitude': -117.862662045588}",(657) 444-2701,1652.1859240801941,salt-and-ash-placentia-4,https://s3-media2.fl.yelpcdn.com/bphoto/feFWzIg0vlkXJ6OiPiiT-w/o.jpg,False,"{'address1': '1390 N Kraemer Blvd', 'address2': None, 'address3': '', 'city': 'Placentia', 'zip_code': '92870', 'country': 'US', 'state': 'CA', 'display_address': ['1390 N Kraemer Blvd', 'Placentia, CA 92870']}",Salt & Ash,16574442701.0,$$,4.0,708,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/salt-and-ash-placentia-4?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Placentia,92870,American (New),Breakfast & Brunch,Gastropubs
49,49,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'poke', 'title': 'Poke'}]","{'latitude': 33.8735510000685, 'longitude': -117.887592458158}",(714) 519-3224,2305.0823716896093,poke-express-by-honda-ya-fullerton,https://s3-media2.fl.yelpcdn.com/bphoto/SbtcY7pMF0mOoV-6ao5a8Q/o.jpg,False,"{'address1': '2504 E Chapman Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92831', 'country': 'US', 'state': 'CA', 'display_address': ['2504 E Chapman Ave', 'Fullerton, CA 92831']}",Poke Express By Honda-Ya,17145193224.0,$,4.0,185,[],https://www.yelp.com/biz/poke-express-by-honda-ya-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92831,Japanese,Poke,
50,50,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.869571685791, 'longitude': -117.925415039062}",(714) 738-4356,5782.704061451385,heroes-bar-and-grill-fullerton,https://s3-media2.fl.yelpcdn.com/bphoto/iKVzF2tdfYVQlC3xmbHZOg/o.jpg,False,"{'address1': '125 W Santa Fe Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['125 W Santa Fe Ave', 'Fullerton, CA 92832']}",Heroes Bar & Grill,17147384356.0,$$,3.5,1290,[],https://www.yelp.com/biz/heroes-bar-and-grill-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92832,American (New),Bars,
51,51,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 33.7425698, 'longitude': -117.8235351}",(714) 832-5214,14759.582676812395,the-swinging-door-saloon-tustin,https://s3-media2.fl.yelpcdn.com/bphoto/fwO0VVA_5pPaiD2S2hTvoA/o.jpg,False,"{'address1': '355 El Camino Real', 'address2': '', 'address3': '', 'city': 'Tustin', 'zip_code': '92780', 'country': 'US', 'state': 'CA', 'display_address': ['355 El Camino Real', 'Tustin, CA 92780']}",The Swinging Door Saloon,17148325214.0,$,3.5,216,[],https://www.yelp.com/biz/the-swinging-door-saloon-tustin?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Tustin,92780,Sports Bars,,
52,52,"[{'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 33.8342441260491, 'longitude': -117.913618564039}",,6230.367812036518,promenade-pub-anaheim,https://s3-media4.fl.yelpcdn.com/bphoto/C3nM0w8grMCArn3fNAkBKQ/o.jpg,False,"{'address1': '215 S Anaheim Blvd', 'address2': '', 'address3': None, 'city': 'Anaheim', 'zip_code': '92805', 'country': 'US', 'state': 'CA', 'display_address': ['215 S Anaheim Blvd', 'Anaheim, CA 92805']}",Promenade Pub,,$$,5.0,16,[],https://www.yelp.com/biz/promenade-pub-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92805,Pubs,,
53,53,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 33.795753081751, 'longitude': -117.882375408944}",(714) 940-1772,8571.065390018117,karl-strauss-brewing-company-anaheim-3,https://s3-media2.fl.yelpcdn.com/bphoto/d1RyaJqXeoGVZ1Ga3RUPqw/o.jpg,False,"{'address1': '2390 E Orangewood Ave', 'address2': 'Ste 100', 'address3': None, 'city': 'Anaheim', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['2390 E Orangewood Ave', 'Ste 100', 'Anaheim, CA 92806']}",Karl Strauss Brewing Company,17149401772.0,$$,4.5,579,[],https://www.yelp.com/biz/karl-strauss-brewing-company-anaheim-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92806,American (New),Breweries,Pubs
54,54,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.67743, 'longitude': -117.88583}",(714) 884-3189,21651.211798631117,ruin-bar-costa-mesa,https://s3-media4.fl.yelpcdn.com/bphoto/nzHjsuIfhq_RVhJqgRNAiQ/o.jpg,False,"{'address1': '2930 Bristol St', 'address2': None, 'address3': '', 'city': 'Costa Mesa', 'zip_code': '92626', 'country': 'US', 'state': 'CA', 'display_address': ['2930 Bristol St', 'Costa Mesa, CA 92626']}",Ruin Bar,17148843189.0,$$,4.0,106,[],https://www.yelp.com/biz/ruin-bar-costa-mesa?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Costa Mesa,92626,Bars,,
55,55,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 33.8593818247318, 'longitude': -117.943105995655}",(714) 525-0311,7536.318746374557,sunset-lounge-fullerton,https://s3-media4.fl.yelpcdn.com/bphoto/HyM11LWrV4dkOLAiafterA/o.jpg,False,"{'address1': '1043 W Orangethorpe Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1043 W Orangethorpe Ave', 'Fullerton, CA 92833']}",Sunset Lounge,17145250311.0,$,4.0,148,[],https://www.yelp.com/biz/sunset-lounge-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Fullerton,92833,Karaoke,Pubs,
56,56,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 33.8380194683817, 'longitude': -117.871346253889}",(714) 632-0045,3762.08824932314,rio-vista-inn-anaheim,https://s3-media1.fl.yelpcdn.com/bphoto/5BH4MMBhH3XTB6Xs2IiIBw/o.jpg,False,"{'address1': '200 S Rio Vista St', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['200 S Rio Vista St', 'Anaheim, CA 92806']}",Rio Vista Inn,17146320045.0,$,4.0,91,[],https://www.yelp.com/biz/rio-vista-inn-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ,Anaheim,92806,Bars,,
