,CensusTract,name,category1,price,rating,review_count,city,zipcode,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,County
1089,6037191000.0,The Waffle,American (New),$$,3.5,1434,Los Angeles,90028.0,47.6,36.1,9.2,0.0,4.5,0.0,41148.0,34921.0,23.6,Los Angeles
1090,6037191420.0,Sqirl,Coffee & Tea,$$,4.0,1464,Los Angeles,90029.0,62.4,14.3,5.4,0.0,17.4,0.0,38348.0,16794.0,29.9,Los Angeles
1091,6037188100.0,The Village Bakery and Cafe,Bakeries,$$,4.0,858,Los Angeles,90039.0,59.9,23.7,2.2,0.0,10.0,0.2,51122.0,32270.0,11.2,Los Angeles
1092,6037143100.0,Aeirloom Bakery,Bakeries,$$,4.0,479,Los Angeles,91602.0,11.8,73.0,5.6,0.0,5.1,0.9,103554.0,66160.0,7.0,Los Angeles
1093,6037211802.0,Yup Dduk La,Korean,$$,4.5,1060,Los Angeles,90020.0,30.0,12.7,4.6,1.8,48.6,0.0,35154.0,27643.0,20.0,Los Angeles
1094,6037191302.0,Kismet,American (New),$$,4.0,227,Los Angeles,90027.0,44.1,22.9,2.5,0.0,28.6,0.0,37097.0,20805.0,30.9,Los Angeles
1095,6037192300.0,Kali Restaurant,American (New),$$$,4.5,354,Los Angeles,90038.0,15.2,60.7,2.3,0.0,18.1,0.0,96417.0,78239.0,8.3,Los Angeles
1097,6037190100.0,Soul Restaurant & Bar,Barbeque,$$,3.5,146,Los Angeles,90028.0,16.7,67.7,8.8,1.0,4.6,0.0,42181.0,32518.0,23.2,Los Angeles
1098,6037190201.0,Te'Kila,Bars,$$,4.0,719,Los Angeles,90028.0,27.8,62.6,2.7,1.3,4.0,0.0,28036.0,20267.0,38.7,Los Angeles
1099,6037143603.0,Gokoku Vegetarian Ramen Shop,Ramen,$$,4.5,222,Los Angeles,91602.0,11.7,69.6,5.3,0.3,8.8,0.0,72656.0,51171.0,11.0,Los Angeles
1100,6037190202.0,Welltopia,Acai Bowls,$,4.0,32,Los Angeles,90028.0,18.8,57.9,9.6,0.0,7.4,0.3,30131.0,28317.0,37.0,Los Angeles
1101,6037216200.0,Yuko Kitchen,Japanese,$$,4.5,1284,Los Angeles,90036.0,14.8,33.7,23.9,0.6,15.7,1.1,87302.0,77371.0,15.8,Los Angeles
1102,6037214600.0,Kaya Street Kitchen,Asian Fusion,$,4.5,641,Los Angeles,90036.0,10.5,73.8,1.6,0.1,10.5,0.3,84792.0,65150.0,8.8,Los Angeles
1103,6037197500.0,Street Level Cafe,Cafes,$$,4.5,156,Los Angeles,90026.0,53.2,25.5,2.2,3.0,13.0,0.0,58333.0,32547.0,15.0,Los Angeles
1105,6037189500.0,Bourgeois Pig,Coffee & Tea,$,4.0,752,Los Angeles,90028.0,13.2,75.8,2.6,0.0,2.6,0.0,49571.0,44886.0,16.5,Los Angeles
1106,6037194401.0,The Hart & The Hunter,American (New),$$,3.5,716,Los Angeles,90048.0,16.5,68.8,5.2,0.0,5.3,0.0,73750.0,53739.0,4.7,Los Angeles
1107,6037214600.0,Jaffa,Middle Eastern,$$$,4.5,51,Los Angeles,90048.0,10.5,73.8,1.6,0.1,10.5,0.3,84792.0,65150.0,8.8,Los Angeles
1108,6037211320.0,Dumpling House,Korean,$,4.5,320,Los Angeles,90020.0,67.0,6.6,4.4,0.0,19.9,0.0,29364.0,16738.0,23.1,Los Angeles
1109,6037186302.0,Lemon Poppy Kitchen,Cafes,$$,4.0,548,Los Angeles,90065.0,49.8,23.9,3.4,0.0,20.7,0.0,61541.0,32640.0,21.6,Los Angeles
1110,6037214600.0,Bao Dim Sum House,Dim Sum,$$,4.0,2036,Los Angeles,90048.0,10.5,73.8,1.6,0.1,10.5,0.3,84792.0,65150.0,8.8,Los Angeles
1111,6037197500.0,Honey Hi,Cafes,$$,4.5,114,Los Angeles,90026.0,53.2,25.5,2.2,3.0,13.0,0.0,58333.0,32547.0,15.0,Los Angeles
1112,6037190520.0,Carousel Restaurant,Armenian,$$,4.5,519,Los Angeles,90027.0,42.5,39.5,3.5,0.0,12.6,0.0,27891.0,17794.0,28.1,Los Angeles
1113,6037194500.0,Backyard Bowls,Breakfast & Brunch,$$,4.5,356,Los Angeles,90048.0,4.0,78.0,2.1,0.0,9.9,0.0,76364.0,73107.0,12.7,Los Angeles
1114,6037212304.0,Gogobop Korean Rice Bar,Asian Fusion,$,4.5,120,Los Angeles,90010.0,70.6,12.5,2.8,0.6,12.9,0.0,27105.0,15292.0,34.7,Los Angeles
1115,6037217001.0,Komodo,Asian Fusion,$$,4.5,1673,Los Angeles,90035.0,3.2,84.5,1.7,0.0,3.0,0.0,70000.0,41574.0,16.7,Los Angeles
1116,6037214000.0,The Sycamore Kitchen,Cafes,$$,4.0,789,Los Angeles,90036.0,3.3,88.3,0.4,0.0,4.8,0.6,79968.0,50315.0,5.3,Los Angeles
1117,6037214000.0,Lulu's Cafe,Breakfast & Brunch,$$,4.0,82,Los Angeles,90036.0,3.3,88.3,0.4,0.0,4.8,0.6,79968.0,50315.0,5.3,Los Angeles
1118,6037125320.0,City Kitchen,Cafes,$$,4.5,32,Los Angeles,91601.0,32.5,49.4,6.7,0.0,9.5,0.0,40918.0,27600.0,29.7,Los Angeles
1119,6037207710.0,Bottega Louie,Italian,$$,4.0,14402,Los Angeles,90017.0,17.2,46.5,6.7,0.0,28.8,0.0,57801.0,56953.0,27.5,Los Angeles
1120,6037190301.0,I Panini di Ambra,Italian,$,4.5,305,Los Angeles,90028.0,25.9,58.6,4.3,2.6,5.3,0.0,35507.0,28051.0,17.3,Los Angeles
1121,6037213100.0,Pasta Sisters,Delis,$$,4.5,882,Los Angeles,90019.0,36.6,8.8,7.5,0.2,46.5,0.0,41625.0,25372.0,25.7,Los Angeles
1122,6037187200.0,Wax Paper,American (Traditional),$$,4.5,208,Los Angeles,90039.0,77.3,8.6,1.0,0.0,9.5,0.0,35987.0,16360.0,23.3,Los Angeles
1123,6037191420.0,Melody,French,$$,4.5,63,Los Angeles,90029.0,62.4,14.3,5.4,0.0,17.4,0.0,38348.0,16794.0,29.9,Los Angeles
1124,6037211704.0,Klat,Cafes,$$,4.0,455,Los Angeles,90005.0,21.7,15.4,5.7,0.0,54.3,0.0,33158.0,22106.0,21.6,Los Angeles
1125,6037192001.0,Fratelli Cafe,Coffee & Tea,$$,4.5,662,Los Angeles,90046.0,9.6,70.4,6.7,0.0,6.4,0.0,58103.0,42973.0,17.3,Los Angeles
1126,6037187101.0,Dune,Falafel,$$,4.5,482,Los Angeles,90039.0,30.0,35.3,1.1,0.0,32.6,0.2,60865.0,30967.0,10.4,Los Angeles
1127,6037191000.0,Paley,Bars,$$$,4.0,228,Los Angeles,90028.0,47.6,36.1,9.2,0.0,4.5,0.0,41148.0,34921.0,23.6,Los Angeles
1128,6037189500.0,101 Coffee Shop,Diners,$$,3.5,1034,Los Angeles,90028.0,13.2,75.8,2.6,0.0,2.6,0.0,49571.0,44886.0,16.5,Los Angeles
1129,6037211500.0,it's Mpanada,Empanadas,$$,4.5,30,Los Angeles,90004.0,18.7,30.6,2.6,0.0,45.3,0.0,51250.0,49073.0,11.3,Los Angeles
1130,6037190801.0,Farida,Middle Eastern,$$,4.5,71,Los Angeles,90028.0,42.4,35.5,7.7,0.0,13.3,0.0,19099.0,27144.0,39.5,Los Angeles
1131,6037207900.0,Prank,Cocktail Bars,$$,4.5,359,Los Angeles,90015.0,19.2,26.5,12.4,0.0,39.2,0.0,69077.0,52841.0,25.2,Los Angeles
1132,6037187101.0,Thank You For Coming,American (Traditional),$$,4.5,61,Los Angeles,90039.0,30.0,35.3,1.1,0.0,32.6,0.2,60865.0,30967.0,10.4,Los Angeles
1133,6037191000.0,Wood & Vine,American (New),$$,3.5,1098,Los Angeles,90028.0,47.6,36.1,9.2,0.0,4.5,0.0,41148.0,34921.0,23.6,Los Angeles
1134,6037195901.0,Bowery Bungalow,Lebanese,$$,4.5,321,Los Angeles,90029.0,43.3,45.7,1.3,0.0,8.8,0.0,55250.0,30130.0,21.6,Los Angeles
1135,6037190902.0,Hoy-Ka Thai Restaurant,Thai,$,4.5,1213,Los Angeles,90028.0,57.7,26.8,4.9,0.0,5.8,0.0,30293.0,17226.0,30.0,Los Angeles
1136,6037192002.0,Barbara Jean LA,American (New),$$,4.0,99,Los Angeles,90046.0,10.7,75.4,5.7,0.0,2.9,1.6,93750.0,60409.0,10.4,Los Angeles
1137,6037195400.0,We Have Noodles,Noodles,$$,4.5,94,Los Angeles,90026.0,18.1,64.3,2.1,0.0,15.0,0.0,78594.0,64883.0,10.5,Los Angeles
1138,6037212102.0,Sun Nong Dan,Korean,$$,4.5,857,Los Angeles,90020.0,39.9,13.0,6.7,0.0,38.2,1.6,24358.0,17137.0,31.6,Los Angeles
1139,6037215102.0,Spare Tire Kitchen & Tavern,Gastropubs,$$,4.0,630,Los Angeles,90036.0,11.0,57.1,3.6,0.0,26.8,0.0,49496.0,42293.0,15.7,Los Angeles
1140,6037190802.0,Ciabatta Bar Hollywood,Italian,$$,4.5,56,Los Angeles,90028.0,51.7,35.6,3.2,0.0,5.9,0.0,32468.0,23316.0,22.8,Los Angeles
1141,6037190100.0,Tiago Coffee Bar & Kitchen,Coffee & Tea,$$,4.0,474,Los Angeles,90028.0,16.7,67.7,8.8,1.0,4.6,0.0,42181.0,32518.0,23.2,Los Angeles
1142,6037212502.0,Slurpin' Ramen Bar,Ramen,$$,4.5,2240,Los Angeles,90005.0,36.6,13.7,5.9,0.0,39.5,0.0,38403.0,28189.0,14.8,Los Angeles
1143,6037192001.0,Tatsu Ramen,Ramen,$$,4.0,2427,Los Angeles,90046.0,9.6,70.4,6.7,0.0,6.4,0.0,58103.0,42973.0,17.3,Los Angeles
1144,6037190700.0,Velvet Margarita,Mexican,$$,4.0,1038,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
1147,6037190802.0,The Hearth & Hound,American (New),$$$$,4.0,51,Los Angeles,90028.0,51.7,35.6,3.2,0.0,5.9,0.0,32468.0,23316.0,22.8,Los Angeles
1148,6037190802.0,Indimex Eats,Indian,$,4.0,137,Los Angeles,90038.0,51.7,35.6,3.2,0.0,5.9,0.0,32468.0,23316.0,22.8,Los Angeles
1149,6037214400.0,Food Fair By Diego,Burgers,$$,4.5,409,Los Angeles,90036.0,13.3,73.9,1.7,0.3,4.3,0.0,67207.0,46168.0,15.0,Los Angeles
1150,6037190700.0,Saint Felix,Bars,$$,4.0,654,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
1151,6037194102.0,Pace,Italian,$$$,4.0,758,Los Angeles,90046.0,6.1,81.4,2.4,0.0,6.0,0.3,143635.0,79707.0,6.6,Los Angeles
1152,6037195100.0,Wolfdown,American (New),$$$,4.0,115,Los Angeles,90039.0,13.6,64.5,3.4,0.0,14.5,0.0,128125.0,71399.0,7.7,Los Angeles
1153,6037190700.0,D's Dubai Sauce,Mediterranean,$$,4.5,132,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
1154,6037212900.0,Gus's World Famous Fried Chicken,Southern,$$,4.0,1012,Los Angeles,90019.0,64.2,5.3,10.7,0.5,18.0,0.0,34408.0,18064.0,28.2,Los Angeles
1155,6037187200.0,Frogtowns Gourmet Tacos,Tacos,$,5.0,79,Los Angeles,90039.0,77.3,8.6,1.0,0.0,9.5,0.0,35987.0,16360.0,23.3,Los Angeles
1156,6037212102.0,Hangari Bajirak Kalgooksoo,Korean,$$,4.5,1069,Los Angeles,90020.0,39.9,13.0,6.7,0.0,38.2,1.6,24358.0,17137.0,31.6,Los Angeles
1157,6037190700.0,Beetle House LA,American (New),$$$,3.5,1172,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
1158,6037214800.0,Berlins,Bubble Tea,$,4.5,728,Los Angeles,90048.0,8.2,75.7,7.2,0.0,6.1,0.0,93350.0,64605.0,7.5,Los Angeles
1159,6037191110.0,El Zarape,Mexican,$,4.5,318,Los Angeles,90029.0,29.6,55.2,4.2,0.0,8.9,0.0,23750.0,29078.0,22.0,Los Angeles
1160,6037194402.0,Croft Alley,French,$$,4.5,106,Los Angeles,90069.0,7.1,76.5,1.1,0.7,10.8,0.0,82601.0,72664.0,16.4,Los Angeles
1161,6037191000.0,Greenleaf Gourmet Chopshop,Salad,$$,3.5,359,Los Angeles,90028.0,47.6,36.1,9.2,0.0,4.5,0.0,41148.0,34921.0,23.6,Los Angeles
1162,6037190700.0,No Jealousy,Breakfast & Brunch,$$,4.5,28,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
1163,6037191500.0,SharksTeeth,American (New),$$$$,4.5,46,Los Angeles,90029.0,57.9,19.0,0.9,0.0,20.2,0.0,39052.0,17039.0,29.8,Los Angeles
1164,6037221601.0,Bird's Nest Cafe,Cafes,$$,4.5,352,Los Angeles,90007.0,78.5,4.4,11.7,0.0,5.0,0.0,34054.0,15911.0,33.2,Los Angeles
1165,6037192001.0,Bludso's Bar & Que,Barbeque,$$,4.0,1471,Los Angeles,90036.0,9.6,70.4,6.7,0.0,6.4,0.0,58103.0,42973.0,17.3,Los Angeles
1166,6037189800.0,The Pikey,British,$$,4.0,565,Los Angeles,90046.0,18.6,62.4,5.9,0.7,6.9,0.0,56769.0,61530.0,14.5,Los Angeles
1167,6037700101.0,Foodlab,Coffee & Tea,$$,4.0,558,Los Angeles,90046.0,14.3,72.9,3.3,0.0,7.5,0.9,41821.0,47041.0,22.5,Los Angeles
1168,6037190700.0,Viva,Mexican,$$,4.0,136,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
1169,6037217001.0,A Food Affair,French,$$,4.5,975,Los Angeles,90035.0,3.2,84.5,1.7,0.0,3.0,0.0,70000.0,41574.0,16.7,Los Angeles
1170,6037190201.0,Perfect Pita,Mediterranean,$,4.5,107,Los Angeles,90028.0,27.8,62.6,2.7,1.3,4.0,0.0,28036.0,20267.0,38.7,Los Angeles
1171,6037191710.0,Marinate,Tacos,$,4.5,87,Los Angeles,90038.0,68.9,21.8,3.3,0.0,5.0,0.0,21115.0,17994.0,38.4,Los Angeles
1172,6037143700.0,Buff Buffalo,Chicken Wings,$$,3.5,11,Los Angeles,90068.0,4.2,75.5,4.4,0.0,10.0,0.0,131250.0,102648.0,6.2,Los Angeles
1173,6037188300.0,Journeymen,American (New),$$$,4.5,91,Los Angeles,90039.0,33.5,31.8,0.2,0.0,30.1,0.8,81441.0,35338.0,3.4,Los Angeles
1174,6037214000.0,Odys and Penelope,American (Traditional),$$$,4.0,500,Los Angeles,90036.0,3.3,88.3,0.4,0.0,4.8,0.6,79968.0,50315.0,5.3,Los Angeles
1175,6037191902.0,Petit Trois,French,$$$,4.0,636,Los Angeles,90038.0,16.8,71.3,3.3,0.0,6.6,0.0,82550.0,63096.0,12.4,Los Angeles
1176,6037189102.0,Little Dom's,Italian,$$,3.5,1379,Los Angeles,90027.0,20.9,63.6,1.8,0.0,10.5,0.0,64831.0,67500.0,13.9,Los Angeles
1177,6037188300.0,Tam O'Shanter,Pubs,$$$,4.0,1095,Los Angeles,90039.0,33.5,31.8,0.2,0.0,30.1,0.8,81441.0,35338.0,3.4,Los Angeles
1178,6037189201.0,Sidewalk Grill,Mediterranean,$$,4.5,720,Los Angeles,90027.0,12.1,75.0,4.1,0.0,4.8,0.0,35708.0,31930.0,17.3,Los Angeles
1179,6037192300.0,Cafe Gratitude - Larchmont,Live/Raw Food,$$,4.0,1826,Los Angeles,90004.0,15.2,60.7,2.3,0.0,18.1,0.0,96417.0,78239.0,8.3,Los Angeles
1180,6037209402.0,Langer's,Delis,$$,4.5,3170,Los Angeles,90057.0,92.4,3.4,1.6,0.0,2.7,0.0,26147.0,10428.0,49.5,Los Angeles
1181,6037189904.0,Bossa Nova on Sunset,Brazilian,$$,3.5,2685,Los Angeles,90046.0,5.4,73.6,5.4,0.0,12.4,0.0,44667.0,31744.0,20.4,Los Angeles
1182,6037211000.0,Vernetti,Italian,$$,4.0,223,Los Angeles,90004.0,6.9,56.0,2.1,0.3,27.1,0.0,129948.0,83186.0,5.3,Los Angeles
1183,6037194200.0,Pinches Tacos,Mexican,$,4.0,665,Los Angeles,90046.0,5.5,81.3,3.5,0.0,2.4,0.0,106307.0,122255.0,4.9,Los Angeles
1184,6037143700.0,Veggie House,Vegan,$,4.5,353,Los Angeles,90068.0,4.2,75.5,4.4,0.0,10.0,0.0,131250.0,102648.0,6.2,Los Angeles
1185,6037187200.0,Salazar,Mexican,$$,3.5,629,Los Angeles,90039.0,77.3,8.6,1.0,0.0,9.5,0.0,35987.0,16360.0,23.3,Los Angeles
1186,6037190700.0,Groundwork Coffee Co.,Coffee & Tea,$,4.0,493,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
1187,6037143100.0,Cascabel,Mexican,$$,4.0,562,Los Angeles,91602.0,11.8,73.0,5.6,0.0,5.1,0.9,103554.0,66160.0,7.0,Los Angeles
1188,6037195400.0,Forage,American (New),$$,4.0,744,Los Angeles,90026.0,18.1,64.3,2.1,0.0,15.0,0.0,78594.0,64883.0,10.5,Los Angeles
1189,6037195902.0,Mh Zh,Mediterranean,$$,4.5,166,Los Angeles,90026.0,25.8,54.5,1.5,0.0,15.2,0.8,58068.0,39418.0,24.6,Los Angeles
1190,6037191000.0,Delphine,Brasseries,$$$,3.5,712,Los Angeles,90028.0,47.6,36.1,9.2,0.0,4.5,0.0,41148.0,34921.0,23.6,Los Angeles
1191,6037197410.0,Pollen,Coffee & Tea,$$,4.5,78,Los Angeles,90026.0,31.6,52.3,1.3,0.0,11.8,0.0,82525.0,41484.0,12.8,Los Angeles
1192,6037211500.0,The Bun Shop,Korean,$,4.0,1203,Los Angeles,90004.0,18.7,30.6,2.6,0.0,45.3,0.0,51250.0,49073.0,11.3,Los Angeles
1193,6037195400.0,The Black Cat,American (Traditional),$$,4.0,404,Los Angeles,90029.0,18.1,64.3,2.1,0.0,15.0,0.0,78594.0,64883.0,10.5,Los Angeles
1194,6037212102.0,Kang Ho-dong Baekjeong,Barbeque,$$,4.5,3532,Los Angeles,90020.0,39.9,13.0,6.7,0.0,38.2,1.6,24358.0,17137.0,31.6,Los Angeles
1195,6037211804.0,The Kimbap,Korean,$,4.5,270,Los Angeles,90020.0,15.1,9.3,4.9,0.8,60.7,0.0,39375.0,23394.0,28.0,Los Angeles
1196,6037190301.0,Sabor Y Cultura,Coffee & Tea,$,4.0,336,Los Angeles,90028.0,25.9,58.6,4.3,2.6,5.3,0.0,35507.0,28051.0,17.3,Los Angeles
1197,6037191000.0,RUBIES+DIAMONDS,Coffee & Tea,$$,4.0,259,Los Angeles,90028.0,47.6,36.1,9.2,0.0,4.5,0.0,41148.0,34921.0,23.6,Los Angeles
1198,6037190301.0,Natalie Peruvian Seafood Restaurant,Seafood,$$,4.0,338,Los Angeles,90028.0,25.9,58.6,4.3,2.6,5.3,0.0,35507.0,28051.0,17.3,Los Angeles
1199,6037195500.0,Local,Salad,$$,4.0,759,Los Angeles,90026.0,39.0,39.9,5.0,0.0,14.4,0.4,60491.0,40929.0,16.6,Los Angeles
1200,6037190401.0,Fukurou Ramen,Ramen,$,4.0,402,Los Angeles,90027.0,16.8,63.8,2.8,0.0,14.7,0.6,40569.0,29764.0,23.1,Los Angeles
1201,6037191301.0,Rich's BBQ,Barbeque,$,5.0,29,Los Angeles,90029.0,54.6,18.2,4.3,0.0,19.6,0.0,38750.0,21687.0,19.8,Los Angeles
1202,6037190202.0,Hart's Cafe,Coffee & Tea,$,4.0,136,Los Angeles,90028.0,18.8,57.9,9.6,0.0,7.4,0.3,30131.0,28317.0,37.0,Los Angeles
1203,6037194500.0,Plan Check Fairfax,Bars,$$,4.0,873,Los Angeles,90036.0,4.0,78.0,2.1,0.0,9.9,0.0,76364.0,73107.0,12.7,Los Angeles
1204,6037214501.0,Monsieur Marcel,French,$$,4.0,626,Los Angeles,90036.0,3.3,60.3,4.8,1.0,22.0,0.0,79234.0,58806.0,12.3,Los Angeles
1205,6037192300.0,Osteria Mamma,Italian,$$,4.0,1265,Los Angeles,90038.0,15.2,60.7,2.3,0.0,18.1,0.0,96417.0,78239.0,8.3,Los Angeles
1206,6037214800.0,Son of a Gun,Seafood,$$$,4.0,1502,Los Angeles,90048.0,8.2,75.7,7.2,0.0,6.1,0.0,93350.0,64605.0,7.5,Los Angeles
1207,6037190201.0,Madera Kitchen,American (New),$$,3.5,364,Los Angeles,90028.0,27.8,62.6,2.7,1.3,4.0,0.0,28036.0,20267.0,38.7,Los Angeles
1208,6037189905.0,Aroma Bar and Grill,Breakfast & Brunch,$$,3.5,566,Los Angeles,90046.0,9.2,73.7,5.3,0.0,9.5,0.0,55982.0,40319.0,12.2,Los Angeles
1209,6037211000.0,Bardonna,Coffee & Tea,$$,3.5,131,Los Angeles,90004.0,6.9,56.0,2.1,0.3,27.1,0.0,129948.0,83186.0,5.3,Los Angeles
1210,6037191902.0,Chi Spacca,Italian,$$$$,4.0,454,Los Angeles,90038.0,16.8,71.3,3.3,0.0,6.6,0.0,82550.0,63096.0,12.4,Los Angeles
1211,6037190202.0,Rincon OaxaQueno,Mexican,$,4.0,68,Los Angeles,90028.0,18.8,57.9,9.6,0.0,7.4,0.3,30131.0,28317.0,37.0,Los Angeles
1212,6037192002.0,Spartina,Italian,$$$,4.0,234,Los Angeles,90046.0,10.7,75.4,5.7,0.0,2.9,1.6,93750.0,60409.0,10.4,Los Angeles
1213,6037207101.0,Kapoor's Akbar Indian Restaurant,Indian,$$,5.0,13,Los Angeles,90012.0,21.5,20.9,4.1,0.0,52.3,0.0,37188.0,24086.0,33.2,Los Angeles
1214,6037194401.0,Crumbs & Whiskers,Coffee & Tea,$$,4.5,266,Los Angeles,90046.0,16.5,68.8,5.2,0.0,5.3,0.0,73750.0,53739.0,4.7,Los Angeles
1215,6037214600.0,The Little Door,Cocktail Bars,$$$,4.0,1780,Los Angeles,90048.0,10.5,73.8,1.6,0.1,10.5,0.3,84792.0,65150.0,8.8,Los Angeles
1216,6037191302.0,The Lobos Truck,Food Trucks,$,4.0,929,Los Angeles,90027.0,44.1,22.9,2.5,0.0,28.6,0.0,37097.0,20805.0,30.9,Los Angeles
1217,6037211000.0,Twist Eatery,Cafes,$$,4.0,176,Los Angeles,90036.0,6.9,56.0,2.1,0.3,27.1,0.0,129948.0,83186.0,5.3,Los Angeles
1218,6037217200.0,Hiatus Urban Barbeque,Barbeque,$,4.5,441,Los Angeles,90019.0,37.4,21.4,23.3,0.6,11.3,0.0,52386.0,38711.0,17.1,Los Angeles
1219,6037195100.0,Hyperion Public,Gastropubs,$$,4.0,711,Los Angeles,90027.0,13.6,64.5,3.4,0.0,14.5,0.0,128125.0,71399.0,7.7,Los Angeles
1220,6037191902.0,Osteria Mozza,Italian,$$$$,4.0,2418,Los Angeles,90038.0,16.8,71.3,3.3,0.0,6.6,0.0,82550.0,63096.0,12.4,Los Angeles
1221,6037214000.0,XO on Beverly,American (New),$$,4.5,49,Los Angeles,90036.0,3.3,88.3,0.4,0.0,4.8,0.6,79968.0,50315.0,5.3,Los Angeles
1222,6037192002.0,Ta-eem Grill,Mediterranean,$$,4.5,934,Los Angeles,90046.0,10.7,75.4,5.7,0.0,2.9,1.6,93750.0,60409.0,10.4,Los Angeles
1223,6037190520.0,Eat See Hear,Cinema,$$,4.0,114,Los Angeles,90027.0,42.5,39.5,3.5,0.0,12.6,0.0,27891.0,17794.0,28.1,Los Angeles
1224,6037214902.0,AOC,Wine Bars,$$$,4.0,1971,Los Angeles,90048.0,6.2,66.2,3.2,0.0,18.1,0.0,65625.0,55975.0,11.5,Los Angeles
1225,6037190301.0,Which Wich?,Sandwiches,$,4.5,83,Los Angeles,90028.0,25.9,58.6,4.3,2.6,5.3,0.0,35507.0,28051.0,17.3,Los Angeles
1226,6037191820.0,Nagoya Sushi,Japanese,$$$,5.0,11,Los Angeles,90038.0,42.2,43.4,5.9,0.0,3.4,0.0,43333.0,32581.0,17.6,Los Angeles
1227,6037190301.0,Farmer Boys,Breakfast & Brunch,$,3.5,116,Los Angeles,90028.0,25.9,58.6,4.3,2.6,5.3,0.0,35507.0,28051.0,17.3,Los Angeles
1228,6037211000.0,Genwa Korean BBQ,Korean,$$,4.5,2490,Los Angeles,90036.0,6.9,56.0,2.1,0.3,27.1,0.0,129948.0,83186.0,5.3,Los Angeles
1229,6037192001.0,Alta Nordic Kitchen,Scandinavian,$$$,4.5,69,Los Angeles,90046.0,9.6,70.4,6.7,0.0,6.4,0.0,58103.0,42973.0,17.3,Los Angeles
1230,6037211802.0,Cafe London Monochrome,Desserts,$,4.5,132,Los Angeles,90020.0,30.0,12.7,4.6,1.8,48.6,0.0,35154.0,27643.0,20.0,Los Angeles
1231,6037189101.0,The Dresden Restaurant,Lounges,$$,4.0,735,Los Angeles,90027.0,15.5,72.2,0.4,0.0,8.8,0.0,54717.0,40526.0,17.2,Los Angeles
1232,6037190202.0,Jameson's Irish Pub,Sports Bars,$$,3.5,313,Los Angeles,90028.0,18.8,57.9,9.6,0.0,7.4,0.3,30131.0,28317.0,37.0,Los Angeles
1233,6037190700.0,Juicy Wingz,Burgers,$,3.5,874,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
1234,6037195100.0,Little Pine,Vegan,$$,4.0,536,Los Angeles,90039.0,13.6,64.5,3.4,0.0,14.5,0.0,128125.0,71399.0,7.7,Los Angeles
1235,6037189702.0,Shintaro Sushi,Sushi Bars,$$,4.0,454,Los Angeles,90068.0,6.8,80.3,2.3,0.0,6.1,0.0,76014.0,85507.0,12.6,Los Angeles
1236,6037192001.0,Lala's Argentine Grill,Latin American,$$,4.0,1719,Los Angeles,90046.0,9.6,70.4,6.7,0.0,6.4,0.0,58103.0,42973.0,17.3,Los Angeles
1237,6037192001.0,L'Assiette Steak Frites,Steakhouses,$$,4.0,558,Los Angeles,90046.0,9.6,70.4,6.7,0.0,6.4,0.0,58103.0,42973.0,17.3,Los Angeles
1239,6037143602.0,Mercado Taqueria,Cocktail Bars,$$,4.0,80,Los Angeles,91604.0,10.2,73.4,4.5,0.0,4.4,0.0,70898.0,53001.0,10.7,Los Angeles
1240,6037219700.0,Honey Bee's House of Breakfast,Breakfast & Brunch,$,4.0,614,Los Angeles,90016.0,66.6,5.0,26.6,0.0,0.9,0.0,49826.0,21866.0,12.3,Los Angeles
1241,6037190700.0,Mel's Drive In,American (Traditional),$$,3.0,770,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
1242,6037214800.0,COD Restaurant,Seafood,$$$,4.5,335,Los Angeles,90048.0,8.2,75.7,7.2,0.0,6.1,0.0,93350.0,64605.0,7.5,Los Angeles
1243,6037214400.0,Paramount Coffee Project,Breakfast & Brunch,$$,4.0,155,Los Angeles,90036.0,13.3,73.9,1.7,0.3,4.3,0.0,67207.0,46168.0,15.0,Los Angeles
1244,6037211410.0,Jinsol Gukbap,Korean,$$,4.5,241,Los Angeles,90020.0,35.1,8.1,4.6,0.9,46.8,0.0,31227.0,19750.0,25.5,Los Angeles
1245,6037190700.0,Trejo's Cantina - Hollywood,Tacos,$$,3.5,308,Los Angeles,90028.0,44.1,46.2,3.2,0.0,4.5,0.0,33203.0,28140.0,26.3,Los Angeles
